25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000	25.0000000000
